A_reqA,A_reqB,N_robot,reqAonRobot,reqBonRobot,S_door_opening,S_door_closing,S_reqA_driveToDoor,S_reqA_driveFwd,S_reqA_driveBack,S_reqA_driveAround,S_reqB_driveToDoor,S_reqB_driveFwd,S_reqB_driveBack,S_reqB_driveAround,S_robot_driveToDoor,S_robot_driveFwd,S_robot_driveBack,S_robot_driveAround,S_changePolicyToOpen,probA,probB,Z_robot,comm_same_room,R_robot_choosing_A_mean,R_robot_choosing_A_low,R_robot_choosing_A_up,R_robot_reachDoor_A_mean,R_robot_reachDoor_A_low,R_robot_reachDoor_A_up,R_robot_driveThru_A_mean,R_robot_driveThru_A_low,R_robot_driveThru_A_up,R_robot_driveFwd_A_mean,R_robot_driveFwd_A_low,R_robot_driveFwd_A_up,R_robot_driveBack_A_mean,R_robot_driveBack_A_low,R_robot_driveBack_A_up,R_robot_driveAround_A_mean,R_robot_driveAround_A_low,R_robot_driveAround_A_up,R_robot_delivered_mean,R_robot_delivered_low,R_robot_delivered_up,R_robot_reachDoor_R_mean,R_robot_reachDoor_R_low,R_robot_reachDoor_R_up,R_robot_driveThru_R_mean,R_robot_driveThru_R_low,R_robot_driveThru_R_up,R_robot_driveFwd_R_mean,R_robot_driveFwd_R_low,R_robot_driveFwd_R_up,R_robot_driveBack_R_mean,R_robot_driveBack_R_low,R_robot_driveBack_R_up,R_robot_driveAround_R_mean,R_robot_driveAround_R_low,R_robot_driveAround_R_up,X_robot_goFast_A_mean,X_robot_goFast_A_low,X_robot_goFast_A_up,X_robot_success_A_mean,X_robot_success_A_low,X_robot_success_A_up,X_robot_fail_A_mean,X_robot_fail_A_low,X_robot_fail_A_up,X_robot_goFast_R_mean,X_robot_goFast_R_low,X_robot_goFast_R_up,X_robot_success_R_mean,X_robot_success_R_low,X_robot_success_R_up,X_robot_fail_R_mean,X_robot_fail_R_low,X_robot_fail_R_up,N_robot_avail_mean,N_robot_avail_low,N_robot_avail_up
30,30,10,1,1,40,20,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,1,0.1,0.0,0.0,0.0,9.017402444818414,8.761637273439636,9.273167616197192,0.0,0.0,0.0,8.998954847804432,8.854700356340473,9.143209339268392,8.985798961704635,8.7259027109205,9.24569521248877,26.6940223120018,25.955826827608874,27.432217796394724,0.0,0.0,0.0,0.998678862357625,0.9810180824785429,1.0163396422367073,0.0,0.0,0.0,0.9963039917971922,0.9774938452269217,1.0151141383674627,1.000043917220499,0.9845405354583848,1.015547298982613,3.0204027864143073,2.946935588055863,3.0938699847727515,0.2599646981741391,0.2538375055733323,0.26639500685208345,0.10646682346570131,0.10376651194084881,0.1093114301614663,0.15288850855289263,0.14963387055777405,0.15628787566420924,0.26139222756592817,0.25686111536821593,0.26608607092910064,0.1166082725222766,0.11409809439987485,0.11923138391588516,0.14292830774055093,0.1397473268100879,0.14625747510178935,0.26065006590568524,0.25342263794916475,0.2678774938622057
30,30,10,1,1,45,15,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,1,0.1,0.0,0.0,0.0,9.066793200040404,8.867482329247574,9.266104070833235,0.0,0.0,0.0,9.039852891561178,8.830693455384221,9.249012327738136,8.94532270281343,8.775571730337,9.115073675289858,26.965620323325524,26.325468363429835,27.605772283221214,0.0,0.0,0.0,0.9972256285647763,0.9706921794575752,1.0237590776719772,0.0,0.0,0.0,0.9941994209429136,0.9779672417546774,1.0104316001311497,0.9964491597751541,0.9737564898216293,1.019141829728679,3.0030399188655563,2.9500665664857157,3.056013271245397,0.23723993826196133,0.23148654856110168,0.24328660780896402,0.07367061988846949,0.07188044662355648,0.07555223866114964,0.1657338917465368,0.162573048265403,0.16902008236185953,0.23796077654372624,0.23316119061777063,0.24296211289170852,0.08122673727153042,0.0791827876508514,0.08337900405535466,0.158803512784536,0.15580296537728894,0.16192190236814052,0.23995725767368714,0.23422249409679619,0.2456920212505781
30,30,10,1,1,45,15,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,10,0.1,0.0,0.0,0.0,8.918946606812879,8.752967994290502,9.084925219335256,0.0,0.0,0.0,9.010749665230383,8.8685932544661,9.152906075994666,9.005594919684249,8.834790742379596,9.176399096988902,26.90551092755486,26.464945313051448,27.346076542058274,0.0,0.0,0.0,1.0007155989010932,0.9833796710950466,1.0180515267071397,0.0,0.0,0.0,0.9961799113712362,0.976013168313074,1.0163466544293984,0.9852070321551177,0.961670823068786,1.0087432412414494,3.0051812094402384,2.9483198508495043,3.0620425680309724,0.19518232407103753,0.19220260825969984,0.19825588377411002,0.05440837221587678,0.05321097429064539,0.05566090043175673,0.14014756521653432,0.1380238721235731,0.14233763161945379,0.19517999153373788,0.19209688776798858,0.19836367557071505,0.06414416996385121,0.06245657691486753,0.06592549406172864,0.13092202930954988,0.12867360279702814,0.13325043074369378,1.9744997044551327,1.9211038849470583,2.027895523963207
30,30,10,1,1,50,10,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,1,0.1,0.0,0.0,0.0,8.98592092370607,8.798756450788655,9.173085396623485,0.0,0.0,0.0,8.870576099407325,8.6234705485045,9.11768165031015,8.959411364042515,8.796876146171268,9.121946581913761,27.039432353079402,26.587574606234597,27.491290099924207,0.0,0.0,0.0,1.0136832793977089,0.98420537735948,1.0431611814359376,0.0,0.0,0.0,1.002203534893153,0.9824094172817269,1.021997652504579,1.0012806465939954,0.984767128788984,1.017794164399007,3.0073332953728964,2.9547221053160926,3.0599444854297,0.2242006085916701,0.22043841963684904,0.22809344469396298,0.04524741086768686,0.04411506079392979,0.04643942291566819,0.1782351349038339,0.17366323066137007,0.18305427014087247,0.2234783104253307,0.22006990096599618,0.22699395864649313,0.05091305831583616,0.04944638735118878,0.05246939732692256,0.1727382767417265,0.16959345143114524,0.17600193663165611,0.2238005832092896,0.21929868544655357,0.22830248097202566
30,30,10,1,1,50,10,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,10,0.1,0.0,0.0,0.0,9.00262291232907,8.821309801720155,9.183936022937985,0.0,0.0,0.0,9.000517429124082,8.732318399162589,9.268716459085576,9.068729248001057,8.908175779916009,9.229282716086106,26.63323950955855,26.11151305488152,27.15496596423558,0.0,0.0,0.0,1.002113594759576,0.9813465064254472,1.022880683093705,0.0,0.0,0.0,1.0074731447000413,0.9922709881123353,1.0226753012877474,1.0045519118396422,0.9822149659366114,1.026888857742673,3.008885038637138,2.9566260129370567,3.0611440643372196,0.18238832032230742,0.17736936915997295,0.18769958143158083,0.034183065966143525,0.033492168567398395,0.03490306828665455,0.1499475807423506,0.14774749698574383,0.15221417710029733,0.18458181548315042,0.18179980780572555,0.18745029016789752,0.04088166429314141,0.040021515176184456,0.04177959843027784,0.1438994799814081,0.14162922148106824,0.14624370679419985,1.8531615541425976,1.8107256366577449,1.8955974716274504
30,30,10,1,1,50,10,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,0.1,0.1,0.0,0.0,0.0,9.038766553518926,8.875494027425718,9.202039079612133,0.0,0.0,0.0,9.050782382001698,8.910874372752353,9.190690391251042,9.001645940884563,8.852739573077686,9.15055230869144,27.06219648072735,26.297677145069212,27.82671581638549,0.0,0.0,0.0,0.9893112281307679,0.974744426567624,1.0038780296939118,0.0,0.0,0.0,1.0082872541718242,0.9894965977871164,1.027077910556532,1.0048936300107976,0.9751343730564623,1.0346528869651328,2.997923429562355,2.941430802644363,3.0544160564803473,0.2273784453714363,0.22358935180246012,0.23129817782309486,0.047430138853662575,0.04666825391023814,0.04821731304039164,0.1791348836566053,0.1763112667435466,0.18205041273147496,0.2271071395259982,0.22321272769719805,0.23113985666169667,0.05175690743010949,0.0504937697667607,0.0530848631422381,0.17707326380619556,0.1726128465817641,0.18177031539733876,0.022690117827688126,0.02204235605440224,0.023337879600974012
30,30,10,1,1,55,5,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,0.1,0.1,0.0,0.0,0.0,8.993533041560829,8.83442322333826,9.152642859783398,0.0,0.0,0.0,8.963139776935607,8.834463682628778,9.091815871242437,8.92623574399191,8.777250632545385,9.075220855438435,26.83059310174085,26.275021587422277,27.38616461605942,0.0,0.0,0.0,0.9940376905688186,0.9725513854638287,1.0155239956738085,0.0,0.0,0.0,0.9918432838042094,0.9756471625582929,1.008039405050126,1.0009840739610982,0.9826830578237884,1.019285090098408,3.016187813839301,2.955284361321928,3.0770912663566734,0.2126264559024251,0.20967464836752217,0.21566256150219607,0.02034963064750478,0.019816732383692845,0.020911981618471145,0.19200646728447993,0.18894288605152496,0.1951710337237232,0.21264069485950002,0.2097353017013851,0.21562771363416794,0.022509417310650263,0.021977528042419515,0.023067690143076778,0.1898446483498261,0.1862820343406755,0.19354618813441063,0.02140949745262068,0.020860211844321335,0.021958783060920025
30,30,10,1,1,55,5,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,10,0.1,0.0,0.0,0.0,9.00542617712102,8.830202029280894,9.180650324961146,0.0,0.0,0.0,8.975339021246503,8.783245607782966,9.16743243471004,8.97897506221796,8.787917392452394,9.170032731983527,27.060098460562024,26.56205361751498,27.558143303609068,0.0,0.0,0.0,0.9988161299271421,0.976514704011078,1.0211175558432062,0.0,0.0,0.0,1.0008356462461265,0.9801058590488264,1.0215654334434265,1.0051101793189632,0.9894593671002676,1.0207609915376588,2.9824974304514957,2.916096417685814,3.0488984432171775,0.17358378493711785,0.1689937230599988,0.17843015093647108,0.015181609492745883,0.014808424232807689,0.015574090205775902,0.15883062207620988,0.15457661188030186,0.16332540248955846,0.17397866876461446,0.17152874939886215,0.1764995858406953,0.01790076888871555,0.01752940402877737,0.01828820922882251,0.1561983571857712,0.15176031405643048,0.1609037899866659,1.7463975232214797,1.7067615105568574,1.786033535886102
30,30,10,1,1,55,5,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,1,0.1,0.0,0.0,0.0,8.975804212232726,8.779653603542972,9.17195482092248,0.0,0.0,0.0,9.000581929787419,8.860072942006912,9.141090917567926,9.005978447761903,8.874980051877607,9.136976843646199,26.730043810812898,26.056237069356037,27.40385055226976,0.0,0.0,0.0,0.9946431917886887,0.9759053520566281,1.0133810315207492,0.0,0.0,0.0,1.0099647154205946,0.9919491413043822,1.027980289536807,1.000074216740426,0.9781593062237455,1.0219891272571064,3.010390008331475,2.9636085562696834,3.057171460393267,0.20893225728682724,0.20578121601479715,0.21218130036052027,0.019531991504748974,0.01902957375556859,0.02006165829254105,0.1909002190475613,0.18537762180903053,0.1967619681149816,0.209424142926731,0.2035240371569467,0.21567654659738483,0.021617162714593848,0.021322651965394096,0.021919923035688942,0.1856827683964752,0.18269014668941166,0.18877506631980792,0.20948477811821314,0.20387072108840698,0.2150988351480193
30,30,10,1,1,1,59,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,1,0.1,0.0,0.0,0.0,8.959324240262067,8.781673055126696,9.136975425397438,0.0,0.0,0.0,9.060452019687585,8.814766696180332,9.306137343194838,9.03430257901123,8.890571406809224,9.178033751213237,26.768264254833266,26.025110554759944,27.511417954906587,0.0,0.0,0.0,0.9970568993270358,0.978366492498798,1.0157473061552735,0.0,0.0,0.0,1.0065733221497177,0.9788785334789717,1.0342681108204639,1.009411705526809,0.9866866566461305,1.0321367544074875,2.9779911039864357,2.921238246162894,3.0347439618099776,0.4678195283730994,0.45499335860830487,0.4813898086688703,0.45639137085309944,0.4455391109475854,0.4677854992083928,0.007579568308373718,0.007401457735938946,0.007766462447566383,0.46616424438979426,0.4601737558320498,0.47231275705695086,0.4573112320590763,0.4442029684371384,0.47121665961396425,0.0073761679136180635,0.007228564080363962,0.007529925401413636,0.4659457537547352,0.4545253448135715,0.4773661626958989
30,30,10,1,1,1,59,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,10,0.1,0.0,0.0,0.0,8.95772914858513,8.78683273080553,9.12862556636473,0.0,0.0,0.0,8.985934836655515,8.781378900326816,9.190490772984214,9.080010105284805,8.889639860139775,9.270380350429834,27.09433256500565,26.576402051916652,27.61226307809465,0.0,0.0,0.0,1.0049417174241444,0.9847731210680175,1.0251103137802713,0.0,0.0,0.0,1.0057115968435582,0.9830898804739118,1.0283333132132044,1.004471073012418,0.9745867126540779,1.034355433370758,2.9903822753745497,2.9224378763930967,3.0583266743560027,0.32865111073574205,0.32019467236785726,0.3375663401152539,0.3229574794310289,0.31430091862109943,0.3321043882100337,0.005486934266716338,0.005340324819015953,0.005641820767977927,0.3281115226353645,0.32038478602723264,0.3362201618282683,0.32204664754178164,0.3127166764401754,0.33195046291029245,0.005243939188967141,0.005145709809444414,0.005345991866523563,3.3297210974991187,3.237850532247147,3.4215916627510903
30,30,10,1,1,1,59,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,0.1,0.1,0.0,0.0,0.0,8.913432158239353,8.65548646345169,9.171377853027016,0.0,0.0,0.0,8.976581398202018,8.71375267865944,9.239410117744598,8.976512051347816,8.808716333933612,9.14430776876202,26.90643653930933,26.506870198593187,27.30600288002547,0.0,0.0,0.0,1.0000283974998574,0.9836903717349006,1.0163664232648142,0.0,0.0,0.0,1.001732081196868,0.9790885794569372,1.0243755829367986,1.0003965176327516,0.9848344993328072,1.015958535932696,2.997532356548757,2.946482294300628,3.0485824187968857,0.4855181743000355,0.47880025380467783,0.492427292188719,0.47741541617216005,0.47028862234123714,0.4847615337347982,0.007774451328898766,0.0075822545193482815,0.007976645249446749,0.4855491409231859,0.4789114723596545,0.4923733904217815,0.47733119262611856,0.47017514079191414,0.48470844086053666,0.007646616856046938,0.007457937423788418,0.007845090940854282,0.048322730432040925,0.046909719964995295,0.049735740899086556
30,30,10,1,1,59,1,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,10,0.1,0.0,0.0,0.0,8.920938804312513,8.740108062477109,9.101769546147917,0.0,0.0,0.0,8.944104847090545,8.74096931550754,9.14724037867355,8.99866729528844,8.812624405499092,9.184710185077789,27.03609782973703,26.44425343110871,27.627942228365352,0.0,0.0,0.0,0.9967172995768839,0.9737197332630707,1.0197148658906972,0.0,0.0,0.0,0.9967408837948556,0.9789329244663776,1.0145488431233336,1.0052761944464184,0.9756702720153989,1.0348821168774378,2.9912172340331034,2.9094504599323443,3.0729840081338624,0.16869366535169986,0.16455485904240771,0.1730460377894933,0.002807008440149669,0.0027486897733988397,0.0028678554323669668,0.16512334268910583,0.16301801843424243,0.167283757566132,0.16883570676188075,0.16469768278522703,0.17318702519317425,0.0029570402813866603,0.0029033494923652483,0.003012754260639491,0.16549998864559445,0.16089212146677925,0.1703795714880808,1.6754378333327535,1.639948189843305,1.710927476822202
30,30,10,1,1,59,1,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,1,0.1,0.0,0.0,0.0,8.951966452070259,8.768209277483493,9.135723626657025,0.0,0.0,0.0,9.007430390118056,8.831832777898025,9.183028002338087,8.898845207034563,8.722992050273009,9.074698363796118,26.879638760172377,26.402130770313452,27.3571467500313,0.0,0.0,0.0,0.9985535307140571,0.9793995948267314,1.0177074666013826,0.0,0.0,0.0,1.0099566349002183,0.9857740693696403,1.034139200430796,1.0057850889718192,0.9916946965159007,1.0198754814277378,3.0025888092664013,2.9427505193162804,3.062427099216522,0.19801037062221827,0.19263952214687988,0.20368928998607738,0.003335768417425651,0.0032618191339684093,0.003413148516305275,0.19557713304212776,0.19075278731792714,0.2006518365003804,0.19794032240691006,0.19232067590674887,0.20389826834641717,0.003452982550321217,0.003384960406385,0.003523794623824747,0.1941062240546452,0.18875313594012305,0.19977180447984647,0.19736724048436305,0.19212484988069084,0.20260963108803526
30,30,10,1,1,59,1,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,0.1,0.1,0.0,0.0,0.0,9.079586456285348,8.90820883057277,9.250964081997926,0.0,0.0,0.0,8.944105197255164,8.76530423220222,9.122906162308107,9.006812509226997,8.81428369308839,9.199341325365603,27.127236747954907,26.661915793626726,27.592557702283088,0.0,0.0,0.0,0.9974771010964957,0.969728729646213,1.0252254725467784,0.0,0.0,0.0,1.0078544196746524,0.9808586928092928,1.034850146540012,0.985535584551054,0.9583765538059265,1.0126946152961813,2.994069993873609,2.935519672717799,3.0526203150294187,0.20111181065246578,0.19869154168403938,0.20359176947563742,0.0035004651059259337,0.0034366100394270837,0.0035667380590191557,0.19748763438455583,0.1920212880610393,0.20327432539420418,0.20098396851401149,0.19523484520257178,0.20708195630474038,0.0035264824271222946,0.00346622600003058,0.003588870897338943,0.1973911857568138,0.19192990262332355,0.20317236843743158,0.020079445131862328,0.019477703367578137,0.02068118689614652
30,30,100,1,1,10,50,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,10,0.1,0.0,0.0,0.0,9.003868815787788,8.810331860583558,9.197405770992019,0.0,0.0,0.0,9.068345836278247,8.89452354601064,9.242168126545854,8.975055261095253,8.70953394187862,9.240576580311886,26.955282640628607,26.356866679182897,27.553698602074316,0.0,0.0,0.0,1.0034063383192882,0.9828928155087403,1.0239198611298361,0.0,0.0,0.0,1.0050064427521905,0.9829761538701746,1.0270367316342064,1.0064502831664268,0.9838735512545216,1.029027015078332,2.9936789220506017,2.9329775985713984,3.054380245529805,2.893375887101634,2.8113214624972795,2.980364184796216,2.4424692430618524,2.3923956118379572,2.4946837998841054,0.4421840290313281,0.43064577096371354,0.45435759615515553,2.8767156613522538,2.7941477230938,2.9643120073797715,2.5338007318618496,2.477894197166902,2.5922882381034547,0.34623605463990115,0.33673256567533133,0.3562915501890175,28.64624732599524,28.05751429632218,29.234980355668302
30,30,100,1,1,5,55,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,10,0.1,0.0,0.0,0.0,9.00397785764912,8.806714527551987,9.201241187746254,0.0,0.0,0.0,8.895792935115987,8.72735579713756,9.064230073094413,8.980441107605355,8.816116163123091,9.144766052087618,27.28410462071669,26.792281331304828,27.77592791012855,0.0,0.0,0.0,1.0012059373693498,0.9825520262344201,1.0198598485042796,0.0,0.0,0.0,1.008566435342502,0.9790038116423542,1.0381290590426497,1.005409427267491,0.9780400965999568,1.032778757935025,3.022299438902829,2.9678209322534332,3.076777945552225,3.1148490987704385,3.0378649619455103,3.1958364749506267,2.880667754906592,2.8004178126381936,2.9656527382025915,0.25030900431190206,0.244295574604095,0.25662595098583746,3.111658831017759,3.034606777064703,3.192725700975394,2.922132385582356,2.8523177183425097,2.9954504364105006,0.20245750561704962,0.19698529233849021,0.2082424402858455,30.91655989722047,30.010796004783423,31.822323789657517
30,30,100,1,1,5,55,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,0.1,0.1,0.0,0.0,0.0,9.09261627682063,8.884247639409995,9.300984914231265,0.0,0.0,0.0,8.965616906063433,8.766046732894402,9.165187079232464,8.964758841425953,8.824149917159348,9.105367765692558,26.985186285840108,26.456409545070716,27.5139630266095,0.0,0.0,0.0,1.0067888923851285,0.9867580427658589,1.026819742004398,0.0,0.0,0.0,1.0022625758027168,0.9848103383147703,1.0197148132906635,1.0104582183763167,0.9944777221694892,1.0264387145831442,2.9885042046525765,2.934657488161992,3.042350921143161,4.550542047838145,4.4286694003232006,4.679312138192767,4.189750306020678,4.07594786246231,4.310090114966023,0.3254213082170886,0.3176275718611069,0.33360714071897707,4.55847282053192,4.435916550633012,4.687993516453214,4.181244524551812,4.09438086317934,4.271873757118155,0.29299280000788536,0.28481402101691633,0.3016551936337305,0.45124702596407934,0.43899351180645446,0.4635005401217042
30,30,100,1,1,10,50,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,1,0.1,0.0,0.0,0.0,9.029262001794194,8.84775201023703,9.210771993351358,0.0,0.0,0.0,8.946609169958744,8.7979908143338,9.095227525583688,9.002219937359696,8.8212361984097,9.183203676309692,26.831238918656357,26.221213680471806,27.44126415684091,0.0,0.0,0.0,0.9872648096763604,0.9684185601016605,1.0061110592510605,0.0,0.0,0.0,0.9987481920390143,0.9828399563556717,1.0146564277223569,1.0014810546814081,0.9851204328432159,1.0178416765196003,3.002657424223632,2.9169529709427753,3.0883618775044885,3.9934889345428113,3.922603800547737,4.066983138751207,3.4157494559603827,3.3528620838334726,3.4810409934196014,0.5509676168715837,0.5403350426812462,0.5620270406261119,3.993306303663888,3.9224163187962695,4.06680584615559,3.5022679779018158,3.4206743131635506,3.5878492828479085,0.47019860566948624,0.45682409302364424,0.48437987333970506,4.036708332956257,3.9418775369141708,4.131539128998344
30,30,100,1,1,15,45,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,0.1,0.1,0.0,0.0,0.0,9.110225538398852,8.895456301603488,9.324994775194217,0.0,0.0,0.0,8.999633724626298,8.810318972517154,9.188948476735442,8.973241240000164,8.71308267567883,9.233399804321497,27.043848681495227,26.52899628709743,27.558701075893023,0.0,0.0,0.0,1.0020697092792676,0.9745215748545792,1.029617843703956,0.0,0.0,0.0,0.9986477905053983,0.9785243906879537,1.018771190322843,1.0010678409493259,0.9800844052195299,1.0220512766791219,3.000419978680399,2.9310047040299856,3.069835253330812,3.8752714878399885,3.7667266289047223,3.990257790717705,3.1539225549744745,3.0800700444544953,3.2314036740356094,0.7489499331311363,0.7291319882294026,0.7698752886186964,3.870481256651445,3.807911052924351,3.9351420740514116,3.2510368950841384,3.178991032247933,3.3264240504561218,0.6517177640362302,0.6344455325798041,0.6699567579204585,0.38863081913621966,0.37812241002816366,0.39913922824427567
30,30,100,1,1,10,50,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,0.1,0.1,0.0,0.0,0.0,8.910660204919333,8.721943954229852,9.099376455608814,0.0,0.0,0.0,8.919957171005585,8.76897807738784,9.07093626462333,9.12221245988058,8.93015636780181,9.314268551959348,26.74764937464542,26.269205877659203,27.226092871631636,0.0,0.0,0.0,1.0002858476788792,0.9830288590105795,1.017542836347179,0.0,0.0,0.0,1.0042607570689308,0.9781888076640777,1.030332706473784,0.9997347729971521,0.9808344460389987,1.0186350999553055,3.005617662749464,2.9478560278094466,3.063379297689482,4.14002444501189,4.050176049781684,4.233949641370491,3.6492841534444223,3.560717537309276,3.7423690325650827,0.5606794547429743,0.5453051335259834,0.5769458537459438,4.173911448570586,4.08522841429864,4.266530222247362,3.6967258779960854,3.6192509637186734,3.77759025691412,0.485057231401326,0.4735360395438878,0.4971530275706411,0.41782878222768827,0.4060939571338485,0.42956360732152804
30,30,100,1,1,1,59,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,0.1,0.1,0.0,0.0,0.0,9.091247096488587,8.895200309730322,9.287293883246852,0.0,0.0,0.0,9.019357543412152,8.844137077158239,9.194578009666065,9.056034040620473,8.89919475116967,9.212873330071275,26.91401579546886,26.254446691046116,27.573584899891603,0.0,0.0,0.0,1.007520422595027,0.9842772072890961,1.030763637900958,0.0,0.0,0.0,0.9906619016661967,0.9653108222431993,1.0160129810891942,1.00223063324124,0.9831195853418108,1.0213416811406695,2.998290381120931,2.940373212536324,3.056207549705538,4.839616398397493,4.749393531892841,4.933333520092575,4.756276645454411,4.670181547507343,4.845605698944019,0.07759788014154469,0.0751529766902331,0.08020720970456445,4.836652106101137,4.745596042503948,4.93127080177599,4.780882405111514,4.701304673733554,4.863200504066463,0.07740153734872608,0.0744715999243664,0.08057146174041861,0.4850947011840375,0.47269433784881715,0.4974950645192579
30,30,100,1,1,1,59,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,1,0.1,0.0,0.0,0.0,8.960250564878205,8.813912628577409,9.106588501179,0.0,0.0,0.0,8.957737107923215,8.756431912064425,9.159042303782005,9.009511529651014,8.837688678346588,9.181334380955441,26.906955714810604,26.340826242773666,27.47308518684754,0.0,0.0,0.0,0.9985046334887021,0.9808136754266376,1.0161955915507666,0.0,0.0,0.0,1.0001148858753457,0.9779860095578943,1.0222437621927971,0.9930485187958905,0.9755973911063097,1.0104996464854712,2.979024606616048,2.926238742966033,3.031810470266063,4.688040793627479,4.615307160754566,4.7631035825694905,4.629678267169003,4.546659933905135,4.715784681544454,0.07660105769894505,0.07284477046999766,0.08076579777225798,4.710224480087469,4.573692342897216,4.855158849165479,4.634410273526893,4.500322136237825,4.776734171229158,0.07441711970375559,0.07103771667486591,0.07813411213493,4.674397953285489,4.568945453281128,4.779850453289849
30,30,100,1,1,5,55,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,1,0.1,0.0,0.0,0.0,8.951948314385819,8.689347197067024,9.214549431704613,0.0,0.0,0.0,9.00441065556752,8.76546167093895,9.24335964019609,9.009602217507396,8.810916918321713,9.20828751669308,27.011619423988595,26.522439244106483,27.500799603870707,0.0,0.0,0.0,0.9934569893452627,0.9712090724403336,1.015704906250192,0.0,0.0,0.0,1.002885314465312,0.9868670738900245,1.0189035550405996,0.9961326845936744,0.9727795933376906,1.0194857758496583,3.0045711721403876,2.9492367115068667,3.0599056327739085,4.294512083444761,4.183662932708593,4.411395162996098,3.984421874177861,3.9080794632199485,4.0638063329753695,0.3151288372567487,0.30692368963711875,0.3237847399383525,4.3265876906336,4.208301737887517,4.45171545884058,4.0223871876134885,3.9107975973197067,4.140531952901062,0.27643425079704514,0.269675442270237,0.2835405572516309,4.30799299104352,4.21562856722568,4.400357414861359
30,30,100,1,1,1,59,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,10,0.1,0.0,0.0,0.0,9.10318516476776,8.913368844753176,9.293001484782344,0.0,0.0,0.0,9.04917528589153,8.888573953984382,9.20977661779868,8.96406789800963,8.706033244899746,9.222102551119512,27.01244181512117,26.580931522060887,27.443952108181456,0.0,0.0,0.0,1.0031483219843684,0.9847999594402032,1.0214966845285338,0.0,0.0,0.0,1.007169638064428,0.9847160112219391,1.0296232649069168,0.9929077595629409,0.9789031633631278,1.006912355762754,3.019716098609743,2.9564289305906577,3.083003266628828,3.253416266759603,3.202675853713624,3.3057903360555536,3.1988889349849754,3.1304225550751794,3.27041717790638,0.05487723760475393,0.05303866283818782,0.05684785734622418,3.2490814837860316,3.2048413250850967,3.2945601357601446,3.186695099942332,3.133764256835974,3.241444719837766,0.05299025017931508,0.05131044299517157,0.054783767459240726,32.825939594840456,32.14052723419055,33.51135195549036
30,30,100,1,1,15,45,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,10,0.1,0.0,0.0,0.0,9.091719862248723,8.880328193880958,9.303111530616489,0.0,0.0,0.0,9.039340000413363,8.8230079874086,9.255672013418126,9.040983958112557,8.817759445257417,9.264208470967697,27.129846742222423,26.498668497908792,27.761024986536054,0.0,0.0,0.0,0.9951742475145581,0.9684496705074461,1.02189882452167,0.0,0.0,0.0,1.0079889493909995,0.9782659135577797,1.0377119852242194,1.0035585449066,0.9856408997668694,1.0214761900463305,3.0019358527436775,2.948198331649804,3.0556733738375508,2.7279355139937755,2.6755388893314307,2.782425358160822,2.1234800577971575,2.06239984295222,2.1882886052813273,0.6062986629467351,0.5951990984308394,0.6178200745119403,2.7293012673861834,2.6747081921756766,2.7861693600885875,2.2578646399045845,2.2029679180774746,2.315567274378001,0.47852485565586306,0.46543874215219977,0.49236810576395984,27.209713008220703,26.524214052386508,27.895211964054898
